CustomerID,Gender,Age,PlanType,ContractType,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,TenureMonths,PaymentMethod,Region,MonthlyCharges,TotalCharges,SupportCallsLast90d,AvgDownlinkMbps,ChurnProb,Churn
CUST100184,Male,67,Prepaid,Month-to-month,No,Yes,Fiber,Yes,None,Yes,None,14,UPI,North,965.07,13503.61,4,120.1,0.539,No
CUST100185,Male,59,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,Yes,68,BankTransfer,West,1108.83,75165.77,2,129.1,0.128,No
CUST100186,Male,72,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,No,None,None,7,BankTransfer,North,632.06,4491.99,1,22.7,0.668,Yes
CUST100187,Male,25,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,40,Card,West,1161.09,46203.04,4,123.3,0.354,Yes
CUST100188,Male,69,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,12,Card,North,1103.34,13830.73,2,130.6,0.537,No
CUST100189,Male,36,Postpaid,Month-to-month,Yes,No,DSL,None,Yes,No,Yes,47,UPI,East,698.29,33031.47,1,46.1,0.359,No
CUST100190,Female,64,Postpaid,Two year,Yes,Yes,None,No,No,No,None,27,UPI,South,250.48,6616.36,0,1.0,0.308,No
CUST100191,Female,75,Postpaid,Month-to-month,Yes,No,None,Yes,No,No,Yes,5,Wallet,East,301.72,1354.36,2,19.6,0.733,Yes
CUST100192,Female,49,Prepaid,Month-to-month,Yes,No,DSL,None,Yes,Yes,No,12,Card,West,619.26,7393.11,1,54.2,0.642,Yes
CUST100193,Male,23,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,Yes,35,BankTransfer,East,1036.54,36426.12,2,106.0,0.311,No
CUST100194,Female,41,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,Yes,10,Wallet,North,1152.64,11436.83,2,104.3,0.53,Yes
CUST100195,Male,43,Postpaid,Two year,Yes,No,DSL,None,No,Yes,No,42,UPI,South,499.58,20750.03,1,46.5,0.18,No
CUST100196,Male,77,Postpaid,Month-to-month,No,No,DSL,No,Yes,Yes,Yes,58,Card,North,623.02,35844.95,1,26.5,0.313,No
CUST100197,Male,77,Prepaid,One year,Yes,Yes,Fiber,No,No,No,No,21,Card,South,893.25,18754.5,0,118.5,0.282,Yes
CUST100198,Male,53,Postpaid,One year,Yes,No,DSL,No,None,Yes,No,68,BankTransfer,South,562.38,38096.92,0,42.6,0.125,No
CUST100199,Female,77,Postpaid,One year,Yes,No,None,Yes,No,No,No,53,Card,East,202.17,10771.64,0,1.0,0.168,No
CUST100200,Male,45,Prepaid,One year,Yes,Yes,None,No,No,Yes,No,6,Wallet,West,150.0,474.74,0,8.4,0.489,No
CUST100201,Female,43,Prepaid,One year,Yes,Yes,Fiber,No,No,No,Yes,34,BankTransfer,South,976.27,33287.68,2,107.1,0.263,No
CUST100202,Male,70,Prepaid,Month-to-month,Yes,No,Fiber,None,None,Yes,No,40,BankTransfer,West,975.5,38955.82,4,129.5,0.251,Yes
CUST100203,Female,60,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,No,Yes,40,BankTransfer,West,1036.41,41105.53,2,129.5,0.219,No
CUST100204,Male,50,Prepaid,One year,Yes,No,Fiber,No,Yes,No,No,33,Card,East,957.68,31675.88,2,122.6,0.224,No
CUST100205,Male,46,Prepaid,Month-to-month,Yes,No,None,No,Yes,Yes,No,26,BankTransfer,East,181.79,4826.25,2,6.0,0.481,No
CUST100206,Female,62,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,41,UPI,West,561.89,22876.15,1,30.8,0.398,Yes
CUST100207,Female,65,Postpaid,Month-to-month,No,No,Fiber,No,Yes,No,Yes,49,Card,South,1003.51,49301.27,2,119.2,0.265,No
CUST100208,Male,48,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,Yes,No,61,Card,West,1027.57,62408.58,2,120.2,0.185,No
CUST100209,Female,19,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,None,7,UPI,South,626.56,3926.92,3,39.6,0.703,Yes
CUST100210,Male,24,Postpaid,Month-to-month,Yes,No,None,No,No,Yes,None,10,UPI,North,274.2,2708.03,1,1.0,0.736,No
CUST100211,Female,27,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,No,No,36,Card,East,1090.85,39093.22,2,139.2,0.317,No
CUST100212,Female,47,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,Yes,30,UPI,South,695.11,20604.11,1,32.8,0.618,Yes
CUST100213,Male,56,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,None,No,65,Wallet,North,680.02,44315.43,1,53.4,0.166,No
CUST100214,Female,68,Postpaid,One year,Yes,No,None,No,Yes,No,None,41,UPI,North,267.4,11006.36,0,8.4,0.208,Yes
CUST100215,Male,32,Postpaid,Month-to-month,Yes,No,None,No,Yes,No,Yes,17,Card,South,328.75,5916.79,3,6.0,0.687,No
CUST100216,Male,67,Prepaid,One year,Yes,No,Fiber,No,None,None,No,62,UPI,North,913.5,56720.4,0,127.2,0.08,No
CUST100217,Male,59,Prepaid,Month-to-month,Yes,No,Fiber,Yes,Yes,Yes,No,63,UPI,North,1071.73,67629.54,4,108.4,0.281,No
CUST100218,Male,21,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,2,Wallet,North,718.65,1262.65,2,20.2,0.728,Yes
CUST100219,Female,40,Prepaid,One year,Yes,No,DSL,Yes,Yes,Yes,Yes,64,UPI,East,638.83,40457.08,0,28.9,0.1,No
CUST100220,Male,37,Prepaid,One year,Yes,Yes,DSL,No,No,No,Yes,26,Card,North,598.84,15965.42,1,31.6,0.279,No
CUST100221,Male,73,Postpaid,One year,Yes,No,DSL,No,No,Yes,No,16,Card,West,619.4,10008.95,2,41.2,0.538,No
CUST100222,Female,76,Prepaid,One year,Yes,Yes,DSL,None,None,No,None,8,Card,West,564.51,4836.85,1,31.7,0.461,No
CUST100223,Male,69,Prepaid,One year,Yes,No,DSL,No,Yes,No,No,5,BankTransfer,East,622.86,2877.97,2,45.4,0.514,Yes
CUST100224,Female,51,Postpaid,One year,Yes,No,Fiber,No,Yes,No,No,4,Card,North,933.12,3933.78,4,94.1,0.446,No
CUST100225,Male,49,Postpaid,One year,Yes,No,Fiber,No,No,None,None,55,BankTransfer,East,1063.38,58543.67,2,139.0,0.096,No
CUST100226,Female,37,Prepaid,One year,Yes,No,DSL,No,Yes,Yes,No,66,UPI,North,556.52,36942.78,1,26.8,0.113,No
CUST100227,Female,66,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,None,None,69,BankTransfer,West,983.87,68003.11,2,127.7,0.135,No
CUST100228,Female,23,Prepaid,Month-to-month,Yes,Yes,Fiber,No,None,No,Yes,37,Card,North,970.9,35877.51,2,132.9,0.255,No
CUST100229,Male,35,Prepaid,Month-to-month,Yes,No,None,No,No,No,Yes,18,Card,North,150.0,2756.17,3,1.0,0.639,No
CUST100230,Male,26,Postpaid,Month-to-month,Yes,Yes,Fiber,None,No,No,No,64,UPI,North,1108.22,70855.46,2,135.3,0.187,No
CUST100231,Female,49,Postpaid,One year,No,No,DSL,No,None,No,None,66,UPI,West,696.12,46111.35,2,38.4,0.197,No
CUST100232,Male,36,Postpaid,Month-to-month,Yes,No,Fiber,Yes,Yes,None,No,29,UPI,North,1055.04,30436.98,2,138.6,0.343,Yes
CUST100233,Female,30,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,Yes,15,BankTransfer,North,637.3,9419.0,2,31.7,0.525,No
CUST100234,Male,41,Postpaid,One year,Yes,Yes,DSL,None,Yes,No,None,61,Wallet,North,660.42,40253.47,0,30.9,0.105,No
CUST100235,Female,72,Postpaid,Month-to-month,No,No,Fiber,Yes,Yes,None,No,26,UPI,West,1085.68,28350.7,4,113.5,0.422,No
CUST100236,Female,53,Prepaid,One year,Yes,No,Fiber,None,No,No,No,39,Card,South,1012.72,39506.73,0,113.8,0.193,No
CUST100237,Male,69,Prepaid,Month-to-month,Yes,No,None,None,No,None,No,64,Card,West,181.21,11532.0,3,5.2,0.403,No
CUST100238,Male,75,Postpaid,Month-to-month,Yes,No,Fiber,No,None,No,No,12,Wallet,West,1112.63,13562.82,4,126.7,0.641,No
CUST100239,Female,74,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,Yes,22,Card,East,1170.76,25874.43,2,128.4,0.354,Yes
CUST100240,Male,40,Prepaid,Month-to-month,Yes,No,Fiber,Yes,None,No,No,15,Card,North,977.5,14570.63,2,110.8,0.38,Yes
CUST100241,Female,73,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,Yes,55,Wallet,West,1013.96,55559.32,2,119.9,0.244,Yes
CUST100242,Male,75,Prepaid,Month-to-month,Yes,Yes,DSL,No,Yes,Yes,No,8,Card,South,611.92,4860.23,2,33.1,0.542,No
CUST100243,Female,78,Prepaid,Month-to-month,No,No,DSL,No,Yes,Yes,No,10,BankTransfer,South,667.48,6550.09,3,9.3,0.757,Yes
CUST100244,Female,40,Postpaid,Month-to-month,No,No,DSL,None,No,Yes,No,24,Card,East,743.03,17678.29,5,39.5,0.718,Yes
CUST100245,Male,32,Postpaid,One year,No,Yes,Fiber,Yes,Yes,No,No,27,BankTransfer,East,965.91,26229.49,0,118.3,0.132,No
CUST100246,Female,54,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,No,54,Card,West,1204.9,65290.06,2,121.0,0.287,No
CUST100247,Male,76,Prepaid,Month-to-month,Yes,No,Fiber,No,None,No,No,68,Wallet,West,1032.82,70219.89,2,135.4,0.12,No
CUST100248,Female,74,Prepaid,Month-to-month,Yes,Yes,None,No,Yes,Yes,Yes,43,Card,South,201.62,8668.52,2,1.0,0.481,Yes
CUST100249,Male,53,Postpaid,Two year,Yes,No,Fiber,No,No,Yes,Yes,16,Card,North,1021.38,16194.11,2,112.1,0.332,No
CUST100250,Male,27,Postpaid,One year,Yes,No,Fiber,None,Yes,Yes,Yes,48,BankTransfer,West,1007.0,48123.34,0,97.9,0.123,No
CUST100251,Male,44,Prepaid,Two year,Yes,No,Fiber,No,No,No,Yes,51,UPI,North,881.19,45099.84,2,120.0,0.104,No
CUST100252,Male,62,Prepaid,Two year,No,Yes,Fiber,Yes,No,No,No,6,UPI,East,872.88,4983.18,0,131.7,0.206,Yes
CUST100253,Male,53,Postpaid,Month-to-month,Yes,Yes,DSL,No,Yes,None,No,67,UPI,North,785.11,52478.48,2,9.6,0.346,Yes
CUST100254,Female,39,Postpaid,One year,Yes,Yes,DSL,Yes,Yes,Yes,None,37,UPI,South,550.31,20231.18,2,20.4,0.36,No
CUST100255,Male,39,Postpaid,Month-to-month,Yes,Yes,DSL,None,No,No,Yes,57,Wallet,South,736.29,42053.34,3,32.3,0.437,Yes
CUST100256,Female,21,Postpaid,Two year,Yes,No,None,None,No,No,Yes,3,BankTransfer,East,150.0,410.52,0,1.1,0.48,No
CUST100257,Male,36,Postpaid,Month-to-month,Yes,No,None,Yes,Yes,None,No,69,UPI,West,248.86,17057.42,2,1.2,0.289,No
CUST100258,Male,60,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,Yes,70,Card,West,1075.9,75584.85,4,122.2,0.155,No
CUST100259,Female,33,Prepaid,Two year,Yes,No,DSL,No,Yes,No,No,68,UPI,South,523.27,35908.4,2,49.0,0.154,No
CUST100260,Female,80,Postpaid,One year,Yes,No,None,No,Yes,No,No,38,Wallet,South,150.0,5777.92,1,6.1,0.236,Yes
CUST100261,Male,23,Postpaid,Two year,No,Yes,None,No,None,Yes,No,8,Card,South,150.0,1228.74,2,8.1,0.561,No
CUST100262,Male,55,Prepaid,Month-to-month,Yes,Yes,Fiber,None,Yes,No,Yes,32,Card,South,1081.45,34505.72,2,125.5,0.385,No
CUST100263,Female,49,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,No,Yes,43,Card,South,1131.23,48639.21,4,101.2,0.455,Yes
CUST100264,Female,70,Prepaid,Month-to-month,Yes,No,DSL,No,No,None,None,32,UPI,West,615.48,19454.38,3,33.9,0.462,No
CUST100265,Female,73,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,None,31,BankTransfer,South,971.24,30306.19,2,105.3,0.285,Yes
CUST100266,Male,52,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,25,UPI,North,1040.78,25993.17,2,120.9,0.329,Yes
CUST100267,Male,57,Postpaid,Month-to-month,Yes,No,Fiber,None,No,Yes,Yes,49,BankTransfer,East,1121.68,54824.81,2,131.6,0.176,Yes
CUST100268,Female,62,Postpaid,One year,Yes,Yes,Fiber,No,No,No,No,41,BankTransfer,South,1009.08,41305.97,2,116.5,0.249,No
CUST100269,Female,50,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,None,No,54,Wallet,North,1150.27,62255.84,4,131.4,0.277,No
CUST100270,Male,29,Postpaid,One year,Yes,No,Fiber,Yes,Yes,Yes,Yes,5,UPI,East,986.51,4881.25,4,103.4,0.405,No
CUST100271,Male,45,Postpaid,Two year,Yes,No,DSL,None,No,No,None,17,Card,North,484.1,8072.23,1,33.4,0.328,Yes
CUST100272,Male,33,Postpaid,One year,Yes,Yes,Fiber,Yes,No,No,None,64,UPI,East,970.26,61678.76,0,123.6,0.085,Yes
CUST100273,Female,47,Postpaid,Month-to-month,Yes,Yes,DSL,No,Yes,No,Yes,58,BankTransfer,West,680.08,39429.05,3,3.7,0.515,Yes
CUST100274,Male,56,Prepaid,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,49,UPI,South,594.83,29221.78,2,35.8,0.297,No
CUST100275,Male,31,Postpaid,Month-to-month,No,Yes,Fiber,No,No,None,No,29,UPI,South,1054.02,30468.5,2,90.8,0.474,No
CUST100276,Male,33,Postpaid,One year,Yes,Yes,Fiber,No,Yes,None,No,31,BankTransfer,East,1048.09,32331.98,0,122.4,0.14,No
CUST100277,Female,69,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,47,Card,East,1039.38,48625.8,2,125.1,0.225,Yes
CUST100278,Male,41,Prepaid,Month-to-month,No,Yes,Fiber,No,Yes,No,No,56,BankTransfer,West,963.34,53871.81,2,116.4,0.15,Yes
CUST100279,Male,30,Postpaid,Two year,No,No,Fiber,No,No,No,No,31,BankTransfer,West,990.5,30482.65,2,122.3,0.183,No
CUST100280,Male,62,Postpaid,One year,Yes,Yes,DSL,No,No,Yes,Yes,65,Wallet,North,632.27,40873.4,0,53.3,0.077,No
CUST100281,Male,63,Prepaid,One year,Yes,No,Fiber,No,Yes,No,Yes,25,BankTransfer,South,898.14,22357.69,0,115.1,0.227,Yes
CUST100282,Female,70,Postpaid,Month-to-month,No,No,DSL,None,No,Yes,No,23,Card,North,715.37,16830.25,4,18.9,0.642,Yes
CUST100283,Male,65,Prepaid,Two year,Yes,Yes,None,Yes,No,Yes,No,50,UPI,North,150.0,7967.03,2,26.0,0.259,No
CUST100284,Male,80,Prepaid,Month-to-month,Yes,No,DSL,Yes,No,Yes,None,57,UPI,South,593.82,34083.27,5,32.5,0.427,No
CUST100285,Female,54,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,Yes,39,UPI,South,974.78,38145.28,2,132.1,0.179,No
CUST100286,Male,36,Postpaid,Two year,No,No,Fiber,Yes,Yes,No,No,69,BankTransfer,East,927.08,63580.96,0,104.1,0.052,No
CUST100287,Female,72,Postpaid,Two year,Yes,No,Fiber,No,None,No,No,62,UPI,East,978.2,61183.64,2,95.7,0.084,Yes
CUST100288,Female,34,Prepaid,Month-to-month,Yes,No,None,Yes,Yes,Yes,No,15,BankTransfer,South,243.49,3730.76,2,1.0,0.691,Yes
CUST100289,Male,36,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,Yes,57,BankTransfer,West,1039.31,59020.78,2,118.6,0.151,No
CUST100290,Female,70,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,No,No,59,BankTransfer,West,1039.47,61866.0,2,115.1,0.172,Yes
CUST100291,Male,73,Postpaid,One year,Yes,No,Fiber,No,No,No,No,63,BankTransfer,East,1019.1,64183.61,0,115.1,0.071,No
CUST100292,Female,39,Postpaid,One year,Yes,Yes,DSL,No,None,Yes,No,38,Card,South,647.77,24782.11,0,11.6,0.212,No
CUST100293,Male,63,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,Yes,55,Card,North,1097.96,60324.9,2,122.5,0.26,No
CUST100294,Female,76,Postpaid,Month-to-month,No,Yes,Fiber,None,None,No,No,52,Card,North,1116.88,58191.28,2,117.7,0.232,Yes
CUST100295,Female,68,Postpaid,One year,Yes,Yes,DSL,Yes,Yes,None,No,66,BankTransfer,North,603.24,39951.1,0,8.3,0.14,No
CUST100296,Female,18,Postpaid,One year,Yes,Yes,DSL,No,No,No,No,21,Wallet,West,559.26,11916.48,0,27.2,0.255,Yes
CUST100297,Male,59,Prepaid,Month-to-month,Yes,No,None,Yes,Yes,Yes,Yes,11,Wallet,South,238.09,2875.67,2,3.9,0.654,Yes
CUST100298,Male,28,Prepaid,Month-to-month,Yes,No,None,No,None,Yes,Yes,55,Card,South,290.78,16023.95,1,15.8,0.289,Yes
CUST100299,Male,71,Prepaid,Two year,No,Yes,DSL,Yes,None,Yes,No,46,Wallet,South,563.39,25957.91,0,24.9,0.151,No
CUST100300,Male,22,Postpaid,Month-to-month,Yes,No,Fiber,None,No,Yes,No,71,Wallet,East,950.93,67506.45,4,130.0,0.193,Yes
CUST100301,Female,80,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,Yes,6,Card,West,1111.45,6459.89,4,128.8,0.595,Yes
CUST100302,Male,29,Postpaid,One year,Yes,No,Fiber,No,Yes,No,Yes,2,UPI,North,975.29,1769.64,2,112.0,0.339,No
CUST100303,Female,44,Prepaid,Month-to-month,Yes,No,None,No,No,Yes,No,36,Wallet,West,250.03,8939.45,2,12.0,0.463,No
CUST100304,Female,32,Prepaid,Two year,Yes,No,None,No,Yes,None,None,44,UPI,South,150.0,6852.45,0,16.6,0.192,No
CUST100305,Male,69,Postpaid,One year,Yes,No,Fiber,Yes,No,Yes,No,62,Wallet,North,978.49,60760.53,2,131.1,0.125,No
CUST100306,Male,42,Postpaid,Month-to-month,Yes,Yes,Fiber,None,Yes,No,No,48,UPI,South,999.79,47971.28,4,123.7,0.314,No
CUST100307,Female,64,Prepaid,Month-to-month,Yes,Yes,Fiber,No,Yes,Yes,No,52,Card,South,1008.37,52382.5,2,119.1,0.18,No
CUST100308,Male,22,Prepaid,One year,Yes,No,Fiber,Yes,Yes,No,No,28,Card,North,980.38,27217.24,2,106.5,0.207,No
CUST100309,Male,46,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,None,42,Card,North,1052.25,44014.74,4,132.0,0.296,No
CUST100310,Female,75,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,Yes,Yes,10,BankTransfer,East,1187.3,11903.97,2,105.5,0.574,Yes
CUST100311,Female,76,Prepaid,Month-to-month,No,Yes,Fiber,No,No,Yes,No,50,Card,East,1004.25,50214.16,2,118.5,0.241,No
CUST100312,Male,31,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,No,Yes,10,UPI,East,586.08,6016.46,1,41.0,0.622,Yes
CUST100313,Male,42,Postpaid,Two year,Yes,Yes,None,No,Yes,No,No,12,Wallet,South,219.3,2588.3,0,1.0,0.418,No
CUST100314,Male,43,Prepaid,One year,Yes,No,Fiber,Yes,No,None,None,12,Card,East,864.18,10483.65,2,120.0,0.219,No
CUST100315,Female,53,Prepaid,One year,Yes,No,DSL,None,Yes,No,No,67,UPI,West,559.66,37190.96,0,14.3,0.139,No
CUST100316,Female,51,Prepaid,Month-to-month,Yes,No,None,Yes,No,Yes,None,12,Wallet,West,255.14,2871.79,2,1.4,0.638,No
CUST100317,Female,24,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,No,No,15,Wallet,North,564.49,8520.07,1,20.1,0.637,Yes
CUST100318,Female,66,Postpaid,Two year,Yes,No,Fiber,None,None,No,No,72,BankTransfer,North,895.49,64478.55,0,112.2,0.037,No
CUST100319,Female,32,Prepaid,Month-to-month,Yes,Yes,None,No,Yes,Yes,No,12,UPI,East,161.74,2088.42,2,10.8,0.652,Yes
CUST100320,Male,37,Prepaid,One year,Yes,Yes,Fiber,No,No,Yes,No,39,Card,North,991.66,38909.87,2,126.7,0.179,No
CUST100321,Male,70,Postpaid,Month-to-month,Yes,No,Fiber,None,None,No,Yes,10,BankTransfer,West,1047.88,10723.06,2,114.3,0.624,Yes
CUST100322,Female,61,Postpaid,Month-to-month,Yes,No,Fiber,Yes,None,No,No,32,BankTransfer,South,1066.98,34460.56,2,122.8,0.297,No
CUST100323,Female,42,Prepaid,Month-to-month,Yes,No,None,Yes,No,No,Yes,68,BankTransfer,North,150.0,10564.17,1,1.0,0.316,No
CUST100324,Female,75,Prepaid,Month-to-month,No,No,Fiber,Yes,Yes,No,None,23,Card,West,989.51,22687.48,2,116.5,0.459,Yes
CUST100325,Male,42,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,No,33,BankTransfer,North,990.49,33146.09,4,108.5,0.408,Yes
CUST100326,Male,53,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,63,BankTransfer,North,669.09,42730.54,1,24.9,0.267,No
CUST100327,Male,33,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,38,Wallet,West,1064.7,40198.12,2,100.4,0.306,No
CUST100328,Male,29,Postpaid,Month-to-month,Yes,No,None,No,Yes,Yes,No,69,Card,North,353.51,24274.44,2,26.1,0.209,No
CUST100329,Female,48,Prepaid,Two year,Yes,No,Fiber,No,No,Yes,None,27,Card,South,934.58,25305.7,2,132.1,0.144,No
CUST100330,Female,53,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,16,UPI,South,991.18,15905.29,2,144.6,0.323,No
CUST100331,Male,68,Postpaid,One year,Yes,Yes,DSL,Yes,None,Yes,No,1,BankTransfer,North,650.88,313.57,1,41.4,0.341,No
CUST100332,Male,42,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,None,Yes,28,Wallet,North,1074.0,29882.07,2,123.2,0.362,Yes
CUST100333,Female,74,Prepaid,Month-to-month,Yes,Yes,DSL,No,None,None,No,4,Card,North,633.41,2576.99,1,8.2,0.784,Yes
CUST100334,Male,56,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,No,None,42,UPI,South,1079.29,45286.64,4,130.5,0.339,Yes
CUST100335,Female,22,Postpaid,Two year,Yes,No,Fiber,None,None,No,Yes,1,UPI,West,1010.13,1134.32,0,133.6,0.276,Yes
CUST100336,Female,64,Postpaid,One year,Yes,No,None,None,No,None,Yes,7,Card,East,175.71,1621.12,2,1.0,0.511,No
CUST100337,Male,54,Postpaid,Two year,Yes,Yes,Fiber,No,Yes,No,Yes,39,BankTransfer,East,889.01,34422.48,0,125.7,0.167,No
CUST100338,Male,42,Postpaid,Month-to-month,No,No,Fiber,No,Yes,No,No,44,UPI,East,1108.24,49225.4,2,121.7,0.313,Yes
CUST100339,Female,47,Prepaid,One year,Yes,Yes,DSL,No,Yes,Yes,Yes,14,Wallet,East,509.22,7505.32,0,29.4,0.301,No
CUST100340,Female,37,Prepaid,One year,Yes,Yes,Fiber,None,No,No,No,54,UPI,South,963.22,51668.71,0,125.6,0.121,No
CUST100341,Male,56,Prepaid,Two year,No,No,DSL,No,Yes,Yes,No,29,BankTransfer,West,448.1,12756.14,0,34.8,0.339,Yes
CUST100342,Female,53,Postpaid,Month-to-month,Yes,No,None,No,No,Yes,No,13,Card,East,328.7,4192.33,2,1.0,0.627,No
CUST100343,Female,46,Postpaid,Two year,Yes,Yes,DSL,Yes,None,No,No,33,UPI,East,512.03,16706.31,0,39.8,0.269,Yes
CUST100344,Female,35,Prepaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,67,UPI,North,619.45,41619.55,1,15.5,0.251,No
CUST100345,Male,43,Prepaid,One year,No,No,None,No,No,Yes,No,38,Card,East,150.0,5827.0,1,10.0,0.182,No
CUST100346,Female,49,Postpaid,Month-to-month,Yes,No,DSL,No,None,No,No,62,UPI,South,609.19,37798.09,1,33.1,0.213,No
CUST100347,Female,47,Postpaid,Month-to-month,Yes,No,Fiber,None,No,Yes,No,65,BankTransfer,East,1133.98,73783.5,4,112.6,0.265,Yes
CUST100348,Male,37,Postpaid,Month-to-month,Yes,Yes,DSL,No,Yes,None,Yes,16,UPI,West,744.26,11881.39,1,42.6,0.604,Yes
CUST100349,Male,54,Prepaid,One year,Yes,Yes,Fiber,Yes,Yes,None,Yes,3,BankTransfer,North,942.83,2907.82,2,101.2,0.578,No
CUST100350,Female,32,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,No,No,48,Card,South,642.02,31199.52,2,32.8,0.398,Yes
CUST100351,Male,49,Postpaid,Month-to-month,Yes,No,None,No,Yes,Yes,Yes,36,Card,West,268.3,9181.43,1,7.1,0.349,No
CUST100352,Male,25,Postpaid,Month-to-month,No,Yes,Fiber,No,No,No,Yes,26,Card,North,1054.7,27425.78,2,135.9,0.287,Yes
CUST100353,Male,47,Postpaid,One year,Yes,Yes,DSL,Yes,None,Yes,No,9,BankTransfer,East,598.86,5482.69,1,36.7,0.416,No
CUST100354,Female,67,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,No,None,10,Card,South,664.41,6624.35,2,7.9,0.703,Yes
CUST100355,Female,69,Postpaid,One year,Yes,Yes,Fiber,No,Yes,Yes,No,67,Card,South,954.64,64023.45,0,115.4,0.053,No
CUST100356,Male,61,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,10,Card,West,736.57,7605.45,3,46.3,0.698,No
CUST100357,Female,64,Postpaid,One year,Yes,No,DSL,Yes,None,Yes,Yes,66,UPI,East,589.3,38790.55,2,28.5,0.213,No
CUST100358,Male,22,Prepaid,One year,Yes,Yes,Fiber,Yes,Yes,None,No,19,UPI,South,1046.58,20326.81,2,108.9,0.311,No
CUST100359,Female,39,Postpaid,One year,Yes,No,None,No,Yes,Yes,No,10,UPI,East,205.21,1755.13,1,4.5,0.359,No
CUST100360,Female,59,Postpaid,One year,Yes,Yes,Fiber,Yes,No,No,None,37,BankTransfer,North,979.76,36375.22,0,136.8,0.118,No
CUST100361,Female,68,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,8,UPI,North,615.89,4924.41,2,21.5,0.595,Yes
CUST100362,Male,54,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,No,19,Card,East,611.64,11673.14,1,19.5,0.545,Yes
CUST100363,Female,71,Postpaid,One year,No,Yes,DSL,No,No,None,None,8,UPI,West,594.69,4909.8,0,27.7,0.535,No
CUST100364,Male,35,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,None,1,Card,East,691.2,567.57,1,23.5,0.59,Yes
CUST100365,Female,27,Postpaid,Month-to-month,No,No,Fiber,No,Yes,Yes,Yes,7,Card,South,1023.9,7387.77,2,127.4,0.612,No
CUST100366,Male,23,Postpaid,One year,Yes,Yes,Fiber,No,No,Yes,Yes,70,BankTransfer,North,948.93,66820.11,2,116.5,0.082,No
CUST100367,Male,54,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,No,11,Card,North,1119.01,12251.12,2,123.5,0.501,Yes
CUST100368,Male,59,Postpaid,Month-to-month,Yes,No,DSL,None,No,No,Yes,16,BankTransfer,North,705.63,11186.53,3,46.3,0.555,Yes
